CourseCode;Name;StartDate;EndDate;Location;MaterialType;Description;MatCode;MainCategory;SubCategory1;SubCategory2
569623;Tietotyön tehotreeni: Word kuvien ja muiden objektien käsittely;19.11.2019;19.11.2019;Online;;Luo monipuolisia ja havainnollisia asiakirjoja!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Co-operation and Communication;;
569624;Tietotyön tehotreeni: Word kuvien ja muiden objektien käsittely;12.12.2019;12.12.2019;Online;;Luo monipuolisia ja havainnollisia asiakirjoja!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Co-operation and Communication;;
569058;Tietotyön tehotreeni: Word muotoilut ja tyylit haltuun;17.9.2019;17.9.2019;Online;;Word-asiakirjan teko ja muokkaus voivat olla aikaa vievää, ellet tiedä niksejä muotoilujen kampittamiseksi.Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Co-operation and Communication;;
569619;Tietotyön tehotreeni: Word muotoilut ja tyylit haltuun;18.10.2019;18.10.2019;Online;;Word-asiakirjan teko ja muokkaus voivat olla aikaa vievää, ellet tiedä niksejä muotoilujen kampittamiseksi.Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Co-operation and Communication;;
569620;Tietotyön tehotreeni: Word muotoilut ja tyylit haltuun;19.11.2019;19.11.2019;Online;;Word-asiakirjan teko ja muokkaus voivat olla aikaa vievää, ellet tiedä niksejä muotoilujen kampittamiseksi.Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Co-operation and Communication;;
569621;Tietotyön tehotreeni: Word muotoilut ja tyylit haltuun;12.12.2019;12.12.2019;Online;;Word-asiakirjan teko ja muokkaus voivat olla aikaa vievää, ellet tiedä niksejä muotoilujen kampittamiseksi.Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Co-operation and Communication;;
569615;Tietotyön tehotreeni: Outlook - taltuta sähköpostitulva;30.9.2019;30.9.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Co-operation and Communication;;
569616;Tietotyön tehotreeni: Outlook - taltuta sähköpostitulva;24.10.2019;24.10.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Co-operation and Communication;;
569617;Tietotyön tehotreeni: Outlook - taltuta sähköpostitulva;15.11.2019;15.11.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Co-operation and Communication;;
569618;Tietotyön tehotreeni: Outlook - taltuta sähköpostitulva;13.12.2019;13.12.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Co-operation and Communication;;
569611;Tietotyön tehotreeni: Outlook etäneuvottelut sujuvasti;30.9.2019;30.9.2019;Online;;Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Co-operation and Communication;;
569612;Tietotyön tehotreeni: Outlook etäneuvottelut sujuvasti;24.10.2019;24.10.2019;Online;;Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Co-operation and Communication;;
569613;Tietotyön tehotreeni: Outlook etäneuvottelut sujuvasti;15.11.2019;15.11.2019;Online;;Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Co-operation and Communication;;
569614;Tietotyön tehotreeni: Outlook etäneuvottelut sujuvasti;13.12.2019;13.12.2019;Online;;Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Co-operation and Communication;;
569607;Tietotyön tehotreeni: Windows 10 vinkit työaseman käyttäjälle;30.9.2019;30.9.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15;True;Productivity;Modern Work and Productivity;;
569608;Tietotyön tehotreeni: Windows 10 vinkit työaseman käyttäjälle;24.10.2019;24.10.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15;True;Productivity;Modern Work and Productivity;;
569609;Tietotyön tehotreeni: Windows 10 vinkit työaseman käyttäjälle;15.11.2019;15.11.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15;True;Productivity;Modern Work and Productivity;;
569610;Tietotyön tehotreeni: Windows 10 vinkit työaseman käyttäjälle;13.12.2019;13.12.2019;Online;;Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15;True;Productivity;Modern Work and Productivity;;
569602;Tietotyön tehotreeni: OneNote - muistiinpanot haltuun;30.9.2019;30.9.2019;Online;;Tunnetko jo OneNoten? Jos et, tule kuulolle!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Modern Work and Productivity;;
569603;Tietotyön tehotreeni: OneNote - muistiinpanot haltuun;24.10.2019;24.10.2019;Online;;Tunnetko jo OneNoten? Jos et, tule kuulolle!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Modern Work and Productivity;;
569604;Tietotyön tehotreeni: OneNote - muistiinpanot haltuun;15.11.2019;15.11.2019;Online;;Tunnetko jo OneNoten? Jos et, tule kuulolle!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Modern Work and Productivity;;
569605;Tietotyön tehotreeni: OneNote - muistiinpanot haltuun;13.12.2019;13.12.2019;Online;;Tunnetko jo OneNoten? Jos et, tule kuulolle!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Modern Work and Productivity;;
569196;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;16.9.2019;16.9.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569593;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;20.9.2019;20.9.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569596;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;20.9.2019;20.9.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569595;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;20.9.2019;20.9.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569599;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;17.10.2019;17.10.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569600;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;18.11.2019;18.11.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569601;Tietotyön tehotreeni: PowerPoint sujuvat esitykset;11.12.2019;11.12.2019;Online;;Tärkeä esitys tulossa? Treenataan yhdessä!Koulutuksen kesto on 1,0 tunti klo 14.30 - 15.30.;True;Productivity;Business Applications;;
569195;Tietotyön tehotreeni: PowerPoint piirtämisen vinkit;16.9.2019;16.9.2019;Online;;Sujuvuutta ja tehokkuutta arkeen!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00.;True;Productivity;Business Applications;;
569592;Tietotyön tehotreeni: PowerPoint piirtämisen vinkit;20.9.2019;20.9.2019;Online;;Sujuvuutta ja tehokkuutta arkeen!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00.;True;Productivity;Business Applications;;
569589;Tietotyön tehotreeni: PowerPoint piirtämisen vinkit;17.10.2019;17.10.2019;Online;;Sujuvuutta ja tehokkuutta arkeen!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00.;True;Productivity;Business Applications;;
569597;Tietotyön tehotreeni: PowerPoint piirtämisen vinkit;18.11.2019;18.11.2019;Online;;Sujuvuutta ja tehokkuutta arkeen!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00.;True;Productivity;Business Applications;;
569598;Tietotyön tehotreeni: PowerPoint piirtämisen vinkit;11.12.2019;11.12.2019;Online;;Sujuvuutta ja tehokkuutta arkeen!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00.;True;Productivity;Business Applications;;
569194;Tietotyön tehotreeni: PowerPoint kuvat ja Excel-kaaviot esityksessä;16.9.2019;16.9.2019;Online;;Kuvita esityksesi!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Business Applications;;
569586;Tietotyön tehotreeni: PowerPoint kuvat ja Excel-kaaviot esityksessä;17.10.2019;17.10.2019;Online;;Kuvita esityksesi!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Business Applications;;
569587;Tietotyön tehotreeni: PowerPoint kuvat ja Excel-kaaviot esityksessä;18.11.2019;18.11.2019;Online;;Kuvita esityksesi!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Business Applications;;
569588;Tietotyön tehotreeni: PowerPoint kuvat ja Excel-kaaviot esityksessä;11.12.2019;11.12.2019;Online;;Kuvita esityksesi!Koulutuksen kesto on 1,0 tunti klo 10.15 - 11.15.;True;Productivity;Business Applications;;
569193;Tietotyön tehotreeni: PowerPoint esityksen luominen;16.9.2019;16.9.2019;Online;;Esitysaineistot kuntoon - tule kuulolle miten!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;;
569583;Tietotyön tehotreeni: PowerPoint esityksen luominen;17.10.2019;17.10.2019;Online;;Esitysaineistot kuntoon - tule kuulolle miten!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;;
569584;Tietotyön tehotreeni: PowerPoint esityksen luominen;18.11.2019;18.11.2019;Online;;Esitysaineistot kuntoon - tule kuulolle miten!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;;
569585;Tietotyön tehotreeni: PowerPoint esityksen luominen;11.12.2019;11.12.2019;Online;;Esitysaineistot kuntoon - tule kuulolle miten!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;;
569575;Tietotyön tehotreeni: Excel makrojen nauhoituksen perusteet;26.9.2019;26.9.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 14.30 - 16.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569576;Tietotyön tehotreeni: Excel makrojen nauhoituksen perusteet;23.10.2019;23.10.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 14.30 - 16.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569577;Tietotyön tehotreeni: Excel makrojen nauhoituksen perusteet;22.11.2019;22.11.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 14.30 - 16.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569578;Tietotyön tehotreeni: Excel makrojen nauhoituksen perusteet;18.12.2019;18.12.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 14.30 - 16.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569571;Tietotyön tehotreeni: Excel aluenimien käyttö kaavoissa;26.9.2019;26.9.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 12.45 - 14.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569572;Tietotyön tehotreeni: Excel aluenimien käyttö kaavoissa;23.10.2019;23.10.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 12.45 - 14.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569573;Tietotyön tehotreeni: Excel aluenimien käyttö kaavoissa;22.11.2019;22.11.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 12.45 - 14.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569574;Tietotyön tehotreeni: Excel aluenimien käyttö kaavoissa;18.12.2019;18.12.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 12.45 - 14.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569567;Tietotyön tehotreeni: Excel Loogiset funktiot;26.9.2019;26.9.2019;Online;;Syvennä Excel-taitojasi loogisten funktioiden käytössä!Koulutuksen kesto on 1,5 tuntia klo 10.15 - 11.45;True;Productivity;Business Applications;Spreadsheets and Reporting;
569568;Tietotyön tehotreeni: Excel Loogiset funktiot;23.10.2019;23.10.2019;Online;;Syvennä Excel-taitojasi loogisten funktioiden käytössä!Koulutuksen kesto on 1,5 tuntia klo 10.15 - 11.45;True;Productivity;Business Applications;Spreadsheets and Reporting;
569569;Tietotyön tehotreeni: Excel Loogiset funktiot;22.11.2019;22.11.2019;Online;;Syvennä Excel-taitojasi loogisten funktioiden käytössä!Koulutuksen kesto on 1,5 tuntia klo 10.15 - 11.45;True;Productivity;Business Applications;Spreadsheets and Reporting;
569570;Tietotyön tehotreeni: Excel Loogiset funktiot;18.12.2019;18.12.2019;Online;;Syvennä Excel-taitojasi loogisten funktioiden käytössä!Koulutuksen kesto on 1,5 tuntia klo 10.15 - 11.45;True;Productivity;Business Applications;Spreadsheets and Reporting;
569563;Tietotyön tehotreeni: Excel yhteenvetojen teko linkkikaavojen avulla;26.9.2019;26.9.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569564;Tietotyön tehotreeni: Excel yhteenvetojen teko linkkikaavojen avulla;23.10.2019;23.10.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569565;Tietotyön tehotreeni: Excel yhteenvetojen teko linkkikaavojen avulla;22.11.2019;22.11.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569566;Tietotyön tehotreeni: Excel yhteenvetojen teko linkkikaavojen avulla;18.12.2019;18.12.2019;Online;;Koulutuksen kesto on 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569559;Tietotyön tehotreeni: Excel ehdollinen muotoilu (engl. conditional formatting);25.9.2019;25.9.2019;Online;;Hyödynnä ehdollista muotoilua!Koulutuksen kesto on 1 tunti, klo 14.30 - 15.30;True;Productivity;Business Applications;Spreadsheets and Reporting;
569560;Tietotyön tehotreeni: Excel ehdollinen muotoilu (engl. conditional formatting);22.10.2019;22.10.2019;Online;;Hyödynnä ehdollista muotoilua!Koulutuksen kesto on 1 tunti, klo 14.30 - 15.30;True;Productivity;Business Applications;Spreadsheets and Reporting;
569561;Tietotyön tehotreeni: Excel ehdollinen muotoilu (engl. conditional formatting);21.11.2019;21.11.2019;Online;;Hyödynnä ehdollista muotoilua!Koulutuksen kesto on 1 tunti, klo 14.30 - 15.30;True;Productivity;Business Applications;Spreadsheets and Reporting;
569562;Tietotyön tehotreeni: Excel ehdollinen muotoilu (engl. conditional formatting);17.12.2019;17.12.2019;Online;;Hyödynnä ehdollista muotoilua!Koulutuksen kesto on 1 tunti, klo 14.30 - 15.30;True;Productivity;Business Applications;Spreadsheets and Reporting;
569554;Tietotyön tehotreeni: Excel pivot raportoinnin perusteet;25.9.2019;25.9.2019;Online;;Nyt tehdään pivot-taulukot nopeasti ja näppärästi!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569555;Tietotyön tehotreeni: Excel pivot raportoinnin perusteet;22.10.2019;22.10.2019;Online;;Nyt tehdään pivot-taulukot nopeasti ja näppärästi!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569556;Tietotyön tehotreeni: Excel pivot raportoinnin perusteet;21.11.2019;21.11.2019;Online;;Nyt tehdään pivot-taulukot nopeasti ja näppärästi!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569557;Tietotyön tehotreeni: Excel pivot raportoinnin perusteet;17.12.2019;17.12.2019;Online;;Nyt tehdään pivot-taulukot nopeasti ja näppärästi!Koulutuksen kesto 1,5 tuntia klo 12.30 - 14.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569550;Tietotyön tehotreeni: Excel aineiston muokkaaminen Pivot-raportointia varten;25.9.2019;25.9.2019;Online;;Valmistele aineistosi pivot-yhteenvetoja varten!Koulutuksen kesto on 1 tunti, klo 10.15 - 11.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569551;Tietotyön tehotreeni: Excel aineiston muokkaaminen Pivot-raportointia varten;22.10.2019;22.10.2019;Online;;Valmistele aineistosi pivot-yhteenvetoja varten!Koulutuksen kesto on 1 tunti, klo 10.15 - 11.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569552;Tietotyön tehotreeni: Excel aineiston muokkaaminen Pivot-raportointia varten;21.11.2019;21.11.2019;Online;;Valmistele aineistosi pivot-yhteenvetoja varten!Koulutuksen kesto on 1 tunti, klo 10.15 - 11.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569553;Tietotyön tehotreeni: Excel aineiston muokkaaminen Pivot-raportointia varten;17.12.2019;17.12.2019;Online;;Valmistele aineistosi pivot-yhteenvetoja varten!Koulutuksen kesto on 1 tunti, klo 10.15 - 11.15;True;Productivity;Business Applications;Spreadsheets and Reporting;
569546;Tietotyön tehotreeni: Excel PHAKU ja VHAKU -funktiot;25.9.2019;25.9.2019;Online;;Ota PHAKU (VLOOKUP) hyötykäyttöön!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569547;Tietotyön tehotreeni: Excel PHAKU ja VHAKU -funktiot;22.10.2019;22.10.2019;Online;;Ota PHAKU (VLOOKUP) hyötykäyttöön!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569548;Tietotyön tehotreeni: Excel PHAKU ja VHAKU -funktiot;21.11.2019;21.11.2019;Online;;Ota PHAKU (VLOOKUP) hyötykäyttöön!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569549;Tietotyön tehotreeni: Excel PHAKU ja VHAKU -funktiot;17.12.2019;17.12.2019;Online;;Ota PHAKU (VLOOKUP) hyötykäyttöön!Koulutuksen kesto 1,5 tuntia klo 8.30 - 10.00;True;Productivity;Business Applications;Spreadsheets and Reporting;
569543;Tietotyön tehotreeni: Excel luetteloaineistojen lajittelu, suodatus ja taulukkotoiminnon hyödyt;24.9.2019;24.9.2019;Online;;Isot taulukkoaineistot järjestykseen ja käsittely helpommaksi!Koulutuksen kesto on 1 tunti klo 14.30 - 15.30;True;Productivity;Business Applications;Spreadsheets and Reporting;
